Entity: SMR / SP.POP.TOTL
Year: 1960 | Value: 15428
Year: 1961 | Value: 15799
Year: 1962 | Value: 16183
Year: 1963 | Value: 16580
Year: 1964 | Value: 16977
Year: 1965 | Value: 17305
Year: 1966 | Value: 17523
Year: 1967 | Value: 17688
Year: 1968 | Value: 17861
Year: 1969 | Value: 18026
Year: 1970 | Value: 18168
Year: 1971 | Value: 18419
Year: 1972 | Value: 18787
Year: 1973 | Value: 18992
Year: 1974 | Value: 19030
Year: 1975 | Value: 19046
Year: 1976 | Value: 19110
Year: 1977 | Value: 20017
Year: 1978 | Value: 21026
Year: 1979 | Value: 21320
Year: 1980 | Value: 21585
Year: 1981 | Value: 21840
Year: 1982 | Value: 22055
Year: 1983 | Value: 22229
Year: 1984 | Value: 22346
Year: 1985 | Value: 22485
Year: 1986 | Value: 22636
Year: 1987 | Value: 22686
Year: 1988 | Value: 22843
Year: 1989 | Value: 23154
Year: 1990 | Value: 23475
Year: 1991 | Value: 23797
Year: 1992 | Value: 24125
Year: 1993 | Value: 24472
Year: 1994 | Value: 24823
Year: 1995 | Value: 25158
Year: 1996 | Value: 25482
Year: 1997 | Value: 25800
Year: 1998 | Value: 26125
Year: 1999 | Value: 26459
Year: 2000 | Value: 26799
Year: 2001 | Value: 27143
Year: 2002 | Value: 27491
Year: 2003 | Value: 27843
Year: 2004 | Value: 29457
Year: 2005 | Value: 29836
Year: 2006 | Value: 30184
Year: 2007 | Value: 31211
Year: 2008 | Value: 31662
Year: 2009 | Value: 33066
Year: 2010 | Value: 33270
Year: 2011 | Value: 32620
Year: 2012 | Value: 33469
Year: 2013 | Value: 33041
Year: 2014 | Value: 32655
Year: 2015 | Value: 32897
Year: 2016 | Value: 33101
Year: 2017 | Value: 33825
Year: 2018 | Value: 34522
Year: 2019 | Value: 34663
Year: 2020 | Value: 34770
Year: 2021 | Value: 34252
Year: 2022 | Value: 33755
Year: 2023 | Value: 33860
Year: 2024 | Value: 33977
Remark: San Marino
Remark: Population, total
