Entity: TEA / SP.POP.TOTL
Year: 1960 | Value: 884252517
Year: 1961 | Value: 883558197
Year: 1962 | Value: 895224912
Year: 1963 | Value: 918259043
Year: 1964 | Value: 940909509
Year: 1965 | Value: 964163938
Year: 1966 | Value: 990719244
Year: 1967 | Value: 1016529846
Year: 1968 | Value: 1043349620
Year: 1969 | Value: 1071912603
Year: 1970 | Value: 1101240545
Year: 1971 | Value: 1131095541
Year: 1972 | Value: 1159220113
Year: 1973 | Value: 1186384756
Year: 1974 | Value: 1212035036
Year: 1975 | Value: 1235222835
Year: 1976 | Value: 1256698596
Year: 1977 | Value: 1276830008
Year: 1978 | Value: 1297059239
Year: 1979 | Value: 1317673957
Year: 1980 | Value: 1338009609
Year: 1981 | Value: 1358992800
Year: 1982 | Value: 1382326011
Year: 1983 | Value: 1405938773
Year: 1984 | Value: 1428557744
Year: 1985 | Value: 1451742188
Year: 1986 | Value: 1476236205
Year: 1987 | Value: 1502192372
Year: 1988 | Value: 1528559240
Year: 1989 | Value: 1554321275
Year: 1990 | Value: 1579651917
Year: 1991 | Value: 1604095270
Year: 1992 | Value: 1627147885
Year: 1993 | Value: 1649557492
Year: 1994 | Value: 1671877438
Year: 1995 | Value: 1693960469
Year: 1996 | Value: 1715764488
Year: 1997 | Value: 1737429846
Year: 1998 | Value: 1758263635
Year: 1999 | Value: 1777464322
Year: 2000 | Value: 1795374943
Year: 2001 | Value: 1812475067
Year: 2002 | Value: 1828744767
Year: 2003 | Value: 1844349334
Year: 2004 | Value: 1859450104
Year: 2005 | Value: 1874487158
Year: 2006 | Value: 1889507244
Year: 2007 | Value: 1904568042
Year: 2008 | Value: 1919570287
Year: 2009 | Value: 1934167856
Year: 2010 | Value: 1948643347
Year: 2011 | Value: 1964036970
Year: 2012 | Value: 1981382735
Year: 2013 | Value: 1998548872
Year: 2014 | Value: 2014960984
Year: 2015 | Value: 2030504270
Year: 2016 | Value: 2045816761
Year: 2017 | Value: 2061449949
Year: 2018 | Value: 2074796982
Year: 2019 | Value: 2086281644
Year: 2020 | Value: 2095759417
Year: 2021 | Value: 2102350702
Year: 2022 | Value: 2107261123
Year: 2023 | Value: 2111139152
Year: 2024 | Value: 2114653077
Remark: East Asia & Pacific (IDA & IBRD countries)
Remark: Population, total
