Entity: GAB / SP.POP.TOTL
Year: 1960 | Value: 512316
Year: 1961 | Value: 518266
Year: 1962 | Value: 524649
Year: 1963 | Value: 531452
Year: 1964 | Value: 538657
Year: 1965 | Value: 546308
Year: 1966 | Value: 554463
Year: 1967 | Value: 563108
Year: 1968 | Value: 572257
Year: 1969 | Value: 583276
Year: 1970 | Value: 595846
Year: 1971 | Value: 608348
Year: 1972 | Value: 620960
Year: 1973 | Value: 633995
Year: 1974 | Value: 647691
Year: 1975 | Value: 662197
Year: 1976 | Value: 677628
Year: 1977 | Value: 693984
Year: 1978 | Value: 711245
Year: 1979 | Value: 729375
Year: 1980 | Value: 748389
Year: 1981 | Value: 768385
Year: 1982 | Value: 789286
Year: 1983 | Value: 811005
Year: 1984 | Value: 833501
Year: 1985 | Value: 856726
Year: 1986 | Value: 880705
Year: 1987 | Value: 905479
Year: 1988 | Value: 931020
Year: 1989 | Value: 957138
Year: 1990 | Value: 983734
Year: 1991 | Value: 1010818
Year: 1992 | Value: 1038380
Year: 1993 | Value: 1066405
Year: 1994 | Value: 1094720
Year: 1995 | Value: 1123213
Year: 1996 | Value: 1152015
Year: 1997 | Value: 1181439
Year: 1998 | Value: 1211736
Year: 1999 | Value: 1243016
Year: 2000 | Value: 1275572
Year: 2001 | Value: 1309589
Year: 2002 | Value: 1345135
Year: 2003 | Value: 1382350
Year: 2004 | Value: 1421609
Year: 2005 | Value: 1463495
Year: 2006 | Value: 1508337
Year: 2007 | Value: 1556237
Year: 2008 | Value: 1607175
Year: 2009 | Value: 1661556
Year: 2010 | Value: 1719879
Year: 2011 | Value: 1781985
Year: 2012 | Value: 1846889
Year: 2013 | Value: 1913059
Year: 2014 | Value: 1978399
Year: 2015 | Value: 2040989
Year: 2016 | Value: 2100306
Year: 2017 | Value: 2156900
Year: 2018 | Value: 2212318
Year: 2019 | Value: 2267706
Year: 2020 | Value: 2322539
Year: 2021 | Value: 2376722
Year: 2022 | Value: 2430747
Year: 2023 | Value: 2484789
Year: 2024 | Value: 2538952
Remark: Gabon
Remark: Population, total
