Entity: BLZ / SP.POP.TOTL
Year: 1960 | Value: 91318
Year: 1961 | Value: 93632
Year: 1962 | Value: 96042
Year: 1963 | Value: 98704
Year: 1964 | Value: 101603
Year: 1965 | Value: 104675
Year: 1966 | Value: 107906
Year: 1967 | Value: 111272
Year: 1968 | Value: 114713
Year: 1969 | Value: 118040
Year: 1970 | Value: 120736
Year: 1971 | Value: 122805
Year: 1972 | Value: 124676
Year: 1973 | Value: 126445
Year: 1974 | Value: 128185
Year: 1975 | Value: 130387
Year: 1976 | Value: 133099
Year: 1977 | Value: 135887
Year: 1978 | Value: 138713
Year: 1979 | Value: 141678
Year: 1980 | Value: 145062
Year: 1981 | Value: 148786
Year: 1982 | Value: 152548
Year: 1983 | Value: 156297
Year: 1984 | Value: 160044
Year: 1985 | Value: 163796
Year: 1986 | Value: 167554
Year: 1987 | Value: 171338
Year: 1988 | Value: 175180
Year: 1989 | Value: 179107
Year: 1990 | Value: 183076
Year: 1991 | Value: 187040
Year: 1992 | Value: 190983
Year: 1993 | Value: 194902
Year: 1994 | Value: 199097
Year: 1995 | Value: 204146
Year: 1996 | Value: 210310
Year: 1997 | Value: 217446
Year: 1998 | Value: 225173
Year: 1999 | Value: 233059
Year: 2000 | Value: 240799
Year: 2001 | Value: 248379
Year: 2002 | Value: 256009
Year: 2003 | Value: 263780
Year: 2004 | Value: 271688
Year: 2005 | Value: 279731
Year: 2006 | Value: 287878
Year: 2007 | Value: 296100
Year: 2008 | Value: 304361
Year: 2009 | Value: 312614
Year: 2010 | Value: 320245
Year: 2011 | Value: 327298
Year: 2012 | Value: 334414
Year: 2013 | Value: 341627
Year: 2014 | Value: 348923
Year: 2015 | Value: 356333
Year: 2016 | Value: 364705
Year: 2017 | Value: 373202
Year: 2018 | Value: 380226
Year: 2019 | Value: 385829
Year: 2020 | Value: 390812
Year: 2021 | Value: 395346
Year: 2022 | Value: 402733
Year: 2023 | Value: 411106
Year: 2024 | Value: 417072
Remark: Belize
Remark: Population, total
