Entity: IRL / SP.POP.TOTL
Year: 1960 | Value: 2828600
Year: 1961 | Value: 2824400
Year: 1962 | Value: 2836050
Year: 1963 | Value: 2852650
Year: 1964 | Value: 2866550
Year: 1965 | Value: 2877300
Year: 1966 | Value: 2888800
Year: 1967 | Value: 2902450
Year: 1968 | Value: 2915550
Year: 1969 | Value: 2932650
Year: 1970 | Value: 2957250
Year: 1971 | Value: 2992050
Year: 1972 | Value: 3036850
Year: 1973 | Value: 3085950
Year: 1974 | Value: 3137500
Year: 1975 | Value: 3189550
Year: 1976 | Value: 3238050
Year: 1977 | Value: 3282200
Year: 1978 | Value: 3329100
Year: 1979 | Value: 3373750
Year: 1980 | Value: 3412800
Year: 1981 | Value: 3453000
Year: 1982 | Value: 3485800
Year: 1983 | Value: 3510600
Year: 1984 | Value: 3532423
Year: 1985 | Value: 3538082
Year: 1986 | Value: 3539690
Year: 1987 | Value: 3540057
Year: 1988 | Value: 3524949
Year: 1989 | Value: 3511009
Year: 1990 | Value: 3513974
Year: 1991 | Value: 3534235
Year: 1992 | Value: 3558430
Year: 1993 | Value: 3576261
Year: 1994 | Value: 3590386
Year: 1995 | Value: 3608841
Year: 1996 | Value: 3637510
Year: 1997 | Value: 3674171
Year: 1998 | Value: 3712696
Year: 1999 | Value: 3754786
Year: 2000 | Value: 3805174
Year: 2001 | Value: 3866243
Year: 2002 | Value: 3931947
Year: 2003 | Value: 3996521
Year: 2004 | Value: 4070262
Year: 2005 | Value: 4159914
Year: 2006 | Value: 4273591
Year: 2007 | Value: 4398942
Year: 2008 | Value: 4489544
Year: 2009 | Value: 4535375
Year: 2010 | Value: 4560155
Year: 2011 | Value: 4580084
Year: 2012 | Value: 4599533
Year: 2013 | Value: 4623816
Year: 2014 | Value: 4657740
Year: 2015 | Value: 4701957
Year: 2016 | Value: 4762722
Year: 2017 | Value: 4827445
Year: 2018 | Value: 4898022
Year: 2019 | Value: 4976456
Year: 2020 | Value: 5039747
Year: 2021 | Value: 5110585
Year: 2022 | Value: 5212836
Year: 2023 | Value: 5311538
Year: 2024 | Value: 5395790
Remark: Ireland
Remark: Population, total
