Entity: GHA / SP.POP.TOTL
Year: 1960 | Value: 6961215
Year: 1961 | Value: 7162667
Year: 1962 | Value: 7337375
Year: 1963 | Value: 7514714
Year: 1964 | Value: 7695739
Year: 1965 | Value: 7882606
Year: 1966 | Value: 8074521
Year: 1967 | Value: 8271913
Year: 1968 | Value: 8475729
Year: 1969 | Value: 8690383
Year: 1970 | Value: 8925813
Year: 1971 | Value: 9176264
Year: 1972 | Value: 9438187
Year: 1973 | Value: 9714617
Year: 1974 | Value: 10000523
Year: 1975 | Value: 10294308
Year: 1976 | Value: 10594913
Year: 1977 | Value: 10911871
Year: 1978 | Value: 11248450
Year: 1979 | Value: 11597255
Year: 1980 | Value: 11941448
Year: 1981 | Value: 12281712
Year: 1982 | Value: 12643819
Year: 1983 | Value: 13029836
Year: 1984 | Value: 13370590
Year: 1985 | Value: 13661229
Year: 1986 | Value: 13965217
Year: 1987 | Value: 14289108
Year: 1988 | Value: 14636568
Year: 1989 | Value: 15006813
Year: 1990 | Value: 15394648
Year: 1991 | Value: 15787496
Year: 1992 | Value: 16184855
Year: 1993 | Value: 16589519
Year: 1994 | Value: 16993190
Year: 1995 | Value: 17399017
Year: 1996 | Value: 17810181
Year: 1997 | Value: 18238958
Year: 1998 | Value: 18688036
Year: 1999 | Value: 19149864
Year: 2000 | Value: 19637087
Year: 2001 | Value: 20167069
Year: 2002 | Value: 20729388
Year: 2003 | Value: 21296705
Year: 2004 | Value: 21868298
Year: 2005 | Value: 22449438
Year: 2006 | Value: 23040702
Year: 2007 | Value: 23642279
Year: 2008 | Value: 24249946
Year: 2009 | Value: 24862664
Year: 2010 | Value: 25474995
Year: 2011 | Value: 26095088
Year: 2012 | Value: 26734268
Year: 2013 | Value: 27386193
Year: 2014 | Value: 28041592
Year: 2015 | Value: 28696068
Year: 2016 | Value: 29356742
Year: 2017 | Value: 30008354
Year: 2018 | Value: 30637585
Year: 2019 | Value: 31258945
Year: 2020 | Value: 31887809
Year: 2021 | Value: 32518665
Year: 2022 | Value: 33149152
Year: 2023 | Value: 33787914
Year: 2024 | Value: 34427414
Remark: Ghana
Remark: Population, total
