Entity: ARG / SP.POP.TOTL
Year: 1960 | Value: 20386045
Year: 1961 | Value: 20726276
Year: 1962 | Value: 21072538
Year: 1963 | Value: 21421705
Year: 1964 | Value: 21769453
Year: 1965 | Value: 22112629
Year: 1966 | Value: 22453893
Year: 1967 | Value: 22799059
Year: 1968 | Value: 23150583
Year: 1969 | Value: 23508711
Year: 1970 | Value: 23878327
Year: 1971 | Value: 24257208
Year: 1972 | Value: 24644328
Year: 1973 | Value: 25046005
Year: 1974 | Value: 25461351
Year: 1975 | Value: 25874107
Year: 1976 | Value: 26282283
Year: 1977 | Value: 26701805
Year: 1978 | Value: 27132158
Year: 1979 | Value: 27568895
Year: 1980 | Value: 28011596
Year: 1981 | Value: 28463959
Year: 1982 | Value: 28924262
Year: 1983 | Value: 29391332
Year: 1984 | Value: 29863093
Year: 1985 | Value: 30336441
Year: 1986 | Value: 30811980
Year: 1987 | Value: 31291762
Year: 1988 | Value: 31780532
Year: 1989 | Value: 32270948
Year: 1990 | Value: 32755901
Year: 1991 | Value: 33230294
Year: 1992 | Value: 33693527
Year: 1993 | Value: 34152717
Year: 1994 | Value: 34613491
Year: 1995 | Value: 35070020
Year: 1996 | Value: 35513793
Year: 1997 | Value: 35947791
Year: 1998 | Value: 36372860
Year: 1999 | Value: 36794682
Year: 2000 | Value: 37213984
Year: 2001 | Value: 37624825
Year: 2002 | Value: 38029349
Year: 2003 | Value: 38424282
Year: 2004 | Value: 38815916
Year: 2005 | Value: 39216789
Year: 2006 | Value: 39622115
Year: 2007 | Value: 40016763
Year: 2008 | Value: 40424148
Year: 2009 | Value: 40854831
Year: 2010 | Value: 41288694
Year: 2011 | Value: 41730660
Year: 2012 | Value: 42161721
Year: 2013 | Value: 42582455
Year: 2014 | Value: 43024071
Year: 2015 | Value: 43477012
Year: 2016 | Value: 43900313
Year: 2017 | Value: 44288894
Year: 2018 | Value: 44654882
Year: 2019 | Value: 44973465
Year: 2020 | Value: 45191965
Year: 2021 | Value: 45312281
Year: 2022 | Value: 45407904
Year: 2023 | Value: 45538401
Year: 2024 | Value: 45696159
Remark: Argentina
Remark: Population, total
