Entity: BGD / SP.POP.TOTL
Year: 1960 | Value: 51828660
Year: 1961 | Value: 53310348
Year: 1962 | Value: 54881146
Year: 1963 | Value: 56504402
Year: 1964 | Value: 58178374
Year: 1965 | Value: 59902519
Year: 1966 | Value: 61669806
Year: 1967 | Value: 63510929
Year: 1968 | Value: 65408276
Year: 1969 | Value: 67294133
Year: 1970 | Value: 69058894
Year: 1971 | Value: 70276758
Year: 1972 | Value: 71641519
Year: 1973 | Value: 73722294
Year: 1974 | Value: 75839348
Year: 1975 | Value: 77854351
Year: 1976 | Value: 79855318
Year: 1977 | Value: 81867264
Year: 1978 | Value: 83889655
Year: 1979 | Value: 85935072
Year: 1980 | Value: 88016432
Year: 1981 | Value: 90303105
Year: 1982 | Value: 92814507
Year: 1983 | Value: 95335155
Year: 1984 | Value: 97814966
Year: 1985 | Value: 100253825
Year: 1986 | Value: 102635572
Year: 1987 | Value: 104959291
Year: 1988 | Value: 107216008
Year: 1989 | Value: 109433799
Year: 1990 | Value: 111633717
Year: 1991 | Value: 113787109
Year: 1992 | Value: 115952192
Year: 1993 | Value: 118132360
Year: 1994 | Value: 120343179
Year: 1995 | Value: 122600370
Year: 1996 | Value: 124862179
Year: 1997 | Value: 127198069
Year: 1998 | Value: 129622332
Year: 1999 | Value: 132108065
Year: 2000 | Value: 134544304
Year: 2001 | Value: 136805810
Year: 2002 | Value: 138933658
Year: 2003 | Value: 140970351
Year: 2004 | Value: 142902856
Year: 2005 | Value: 144715786
Year: 2006 | Value: 146405973
Year: 2007 | Value: 147989278
Year: 2008 | Value: 149474264
Year: 2009 | Value: 150873714
Year: 2010 | Value: 152201981
Year: 2011 | Value: 153591076
Year: 2012 | Value: 155070101
Year: 2013 | Value: 156532141
Year: 2014 | Value: 157964929
Year: 2015 | Value: 159383179
Year: 2016 | Value: 160811932
Year: 2017 | Value: 162186147
Year: 2018 | Value: 163523103
Year: 2019 | Value: 164913055
Year: 2020 | Value: 166298024
Year: 2021 | Value: 167658854
Year: 2022 | Value: 169384897
Year: 2023 | Value: 171466990
Year: 2024 | Value: 173562364
Remark: Bangladesh
Remark: Population, total
