Entity: NIC / SP.POP.TOTL
Year: 1960 | Value: 1782370
Year: 1961 | Value: 1836451
Year: 1962 | Value: 1892320
Year: 1963 | Value: 1950159
Year: 1964 | Value: 2010176
Year: 1965 | Value: 2072681
Year: 1966 | Value: 2137820
Year: 1967 | Value: 2205567
Year: 1968 | Value: 2275836
Year: 1969 | Value: 2348398
Year: 1970 | Value: 2423065
Year: 1971 | Value: 2499825
Year: 1972 | Value: 2573578
Year: 1973 | Value: 2649278
Year: 1974 | Value: 2732075
Year: 1975 | Value: 2816943
Year: 1976 | Value: 2903851
Year: 1977 | Value: 2992534
Year: 1978 | Value: 3080314
Year: 1979 | Value: 3164525
Year: 1980 | Value: 3252403
Year: 1981 | Value: 3345674
Year: 1982 | Value: 3438745
Year: 1983 | Value: 3530282
Year: 1984 | Value: 3619104
Year: 1985 | Value: 3706479
Year: 1986 | Value: 3794157
Year: 1987 | Value: 3882164
Year: 1988 | Value: 3972320
Year: 1989 | Value: 4066476
Year: 1990 | Value: 4162559
Year: 1991 | Value: 4259637
Year: 1992 | Value: 4357026
Year: 1993 | Value: 4453732
Year: 1994 | Value: 4549316
Year: 1995 | Value: 4642931
Year: 1996 | Value: 4729974
Year: 1997 | Value: 4809573
Year: 1998 | Value: 4883655
Year: 1999 | Value: 4954018
Year: 2000 | Value: 5022633
Year: 2001 | Value: 5087825
Year: 2002 | Value: 5149909
Year: 2003 | Value: 5210963
Year: 2004 | Value: 5272912
Year: 2005 | Value: 5342105
Year: 2006 | Value: 5418855
Year: 2007 | Value: 5497243
Year: 2008 | Value: 5576593
Year: 2009 | Value: 5656601
Year: 2010 | Value: 5737450
Year: 2011 | Value: 5819051
Year: 2012 | Value: 5901287
Year: 2013 | Value: 5983845
Year: 2014 | Value: 6066492
Year: 2015 | Value: 6149417
Year: 2016 | Value: 6232666
Year: 2017 | Value: 6316231
Year: 2018 | Value: 6400080
Year: 2019 | Value: 6483657
Year: 2020 | Value: 6565267
Year: 2021 | Value: 6644741
Year: 2022 | Value: 6730654
Year: 2023 | Value: 6823613
Year: 2024 | Value: 6916140
Remark: Nicaragua
Remark: Population, total
