Entity: NGA / SP.POP.TOTL
Year: 1960 | Value: 45053782
Year: 1961 | Value: 45989310
Year: 1962 | Value: 46965292
Year: 1963 | Value: 47973575
Year: 1964 | Value: 49012016
Year: 1965 | Value: 50086764
Year: 1966 | Value: 51188234
Year: 1967 | Value: 52293065
Year: 1968 | Value: 53432783
Year: 1969 | Value: 54631914
Year: 1970 | Value: 55893838
Year: 1971 | Value: 57214684
Year: 1972 | Value: 58601748
Year: 1973 | Value: 60082139
Year: 1974 | Value: 61679144
Year: 1975 | Value: 63410815
Year: 1976 | Value: 65258009
Year: 1977 | Value: 67234590
Year: 1978 | Value: 69326532
Year: 1979 | Value: 71498242
Year: 1980 | Value: 73764641
Year: 1981 | Value: 76068103
Year: 1982 | Value: 78378701
Year: 1983 | Value: 80438260
Year: 1984 | Value: 82526443
Year: 1985 | Value: 84897973
Year: 1986 | Value: 87235953
Year: 1987 | Value: 89591716
Year: 1988 | Value: 92020090
Year: 1989 | Value: 94531014
Year: 1990 | Value: 97120925
Year: 1991 | Value: 99720162
Year: 1992 | Value: 102372770
Year: 1993 | Value: 105122069
Year: 1994 | Value: 107935714
Year: 1995 | Value: 110819428
Year: 1996 | Value: 113754779
Year: 1997 | Value: 116754792
Year: 1998 | Value: 119846254
Year: 1999 | Value: 123047320
Year: 2000 | Value: 126382494
Year: 2001 | Value: 129862595
Year: 2002 | Value: 133471989
Year: 2003 | Value: 137202644
Year: 2004 | Value: 141057045
Year: 2005 | Value: 145017253
Year: 2006 | Value: 149077334
Year: 2007 | Value: 153267261
Year: 2008 | Value: 157595014
Year: 2009 | Value: 162049464
Year: 2010 | Value: 166642886
Year: 2011 | Value: 171379598
Year: 2012 | Value: 176200625
Year: 2013 | Value: 181049443
Year: 2014 | Value: 185896915
Year: 2015 | Value: 190671878
Year: 2016 | Value: 195443700
Year: 2017 | Value: 200254579
Year: 2018 | Value: 204938755
Year: 2019 | Value: 209485641
Year: 2020 | Value: 213996181
Year: 2021 | Value: 218529286
Year: 2022 | Value: 223150896
Year: 2023 | Value: 227882945
Year: 2024 | Value: 232679478
Remark: Nigeria
Remark: Population, total
