Entity: GIB / SP.POP.TOTL
Year: 1960 | Value: 21839
Year: 1961 | Value: 21872
Year: 1962 | Value: 22197
Year: 1963 | Value: 22753
Year: 1964 | Value: 23315
Year: 1965 | Value: 23878
Year: 1966 | Value: 24444
Year: 1967 | Value: 25015
Year: 1968 | Value: 25578
Year: 1969 | Value: 26120
Year: 1970 | Value: 26634
Year: 1971 | Value: 27020
Year: 1972 | Value: 27290
Year: 1973 | Value: 27537
Year: 1974 | Value: 27755
Year: 1975 | Value: 27951
Year: 1976 | Value: 28134
Year: 1977 | Value: 28300
Year: 1978 | Value: 28446
Year: 1979 | Value: 28575
Year: 1980 | Value: 28675
Year: 1981 | Value: 28740
Year: 1982 | Value: 28765
Year: 1983 | Value: 28733
Year: 1984 | Value: 28643
Year: 1985 | Value: 28512
Year: 1986 | Value: 28328
Year: 1987 | Value: 28096
Year: 1988 | Value: 27839
Year: 1989 | Value: 27544
Year: 1990 | Value: 27200
Year: 1991 | Value: 26898
Year: 1992 | Value: 26878
Year: 1993 | Value: 27070
Year: 1994 | Value: 27239
Year: 1995 | Value: 27377
Year: 1996 | Value: 27487
Year: 1997 | Value: 27582
Year: 1998 | Value: 27650
Year: 1999 | Value: 27692
Year: 2000 | Value: 27709
Year: 2001 | Value: 27657
Year: 2002 | Value: 27831
Year: 2003 | Value: 28274
Year: 2004 | Value: 28715
Year: 2005 | Value: 29163
Year: 2006 | Value: 29594
Year: 2007 | Value: 30006
Year: 2008 | Value: 30413
Year: 2009 | Value: 30823
Year: 2010 | Value: 31248
Year: 2011 | Value: 31660
Year: 2012 | Value: 32029
Year: 2013 | Value: 32407
Year: 2014 | Value: 32813
Year: 2015 | Value: 33193
Year: 2016 | Value: 33658
Year: 2017 | Value: 34245
Year: 2018 | Value: 34854
Year: 2019 | Value: 35494
Year: 2020 | Value: 36173
Year: 2021 | Value: 36858
Year: 2022 | Value: 37609
Year: 2023 | Value: 38471
Year: 2024 | Value: 39329
Remark: Gibraltar
Remark: Population, total
