Entity: POL / SP.POP.TOTL
Year: 1960 | Value: 29637450
Year: 1961 | Value: 29964000
Year: 1962 | Value: 30308500
Year: 1963 | Value: 30712000
Year: 1964 | Value: 31139450
Year: 1965 | Value: 31444950
Year: 1966 | Value: 31681000
Year: 1967 | Value: 31987155
Year: 1968 | Value: 32294655
Year: 1969 | Value: 32548300
Year: 1970 | Value: 32664300
Year: 1971 | Value: 32783500
Year: 1972 | Value: 33055650
Year: 1973 | Value: 33357200
Year: 1974 | Value: 33678899
Year: 1975 | Value: 34015199
Year: 1976 | Value: 34356300
Year: 1977 | Value: 34689050
Year: 1978 | Value: 34965600
Year: 1979 | Value: 35247217
Year: 1980 | Value: 35574150
Year: 1981 | Value: 35898587
Year: 1982 | Value: 36230481
Year: 1983 | Value: 36571808
Year: 1984 | Value: 36904134
Year: 1985 | Value: 37201885
Year: 1986 | Value: 37456119
Year: 1987 | Value: 37668045
Year: 1988 | Value: 37824487
Year: 1989 | Value: 37961529
Year: 1990 | Value: 38110782
Year: 1991 | Value: 38246193
Year: 1992 | Value: 38363667
Year: 1993 | Value: 38461408
Year: 1994 | Value: 38542652
Year: 1995 | Value: 38594998
Year: 1996 | Value: 38624370
Year: 1997 | Value: 38649660
Year: 1998 | Value: 38663481
Year: 1999 | Value: 38660271
Year: 2000 | Value: 38258629
Year: 2001 | Value: 38248076
Year: 2002 | Value: 38230364
Year: 2003 | Value: 38204570
Year: 2004 | Value: 38182222
Year: 2005 | Value: 38165445
Year: 2006 | Value: 38141267
Year: 2007 | Value: 38120560
Year: 2008 | Value: 38125759
Year: 2009 | Value: 38151603
Year: 2010 | Value: 38042794
Year: 2011 | Value: 38063255
Year: 2012 | Value: 38063164
Year: 2013 | Value: 38040196
Year: 2014 | Value: 38011735
Year: 2015 | Value: 37986412
Year: 2016 | Value: 37970087
Year: 2017 | Value: 37974826
Year: 2018 | Value: 37974750
Year: 2019 | Value: 37965475
Year: 2020 | Value: 37515748
Year: 2021 | Value: 36981559
Year: 2022 | Value: 36821749
Year: 2023 | Value: 36687353
Year: 2024 | Value: 36559233
Remark: Poland
Remark: Population, total
