Entity: BRB / SP.POP.TOTL
Year: 1960 | Value: 230893
Year: 1961 | Value: 233148
Year: 1962 | Value: 235224
Year: 1963 | Value: 237557
Year: 1964 | Value: 239958
Year: 1965 | Value: 242417
Year: 1966 | Value: 244996
Year: 1967 | Value: 247091
Year: 1968 | Value: 248540
Year: 1969 | Value: 249444
Year: 1970 | Value: 249387
Year: 1971 | Value: 249168
Year: 1972 | Value: 249658
Year: 1973 | Value: 250322
Year: 1974 | Value: 250777
Year: 1975 | Value: 251175
Year: 1976 | Value: 251442
Year: 1977 | Value: 251626
Year: 1978 | Value: 251551
Year: 1979 | Value: 251269
Year: 1980 | Value: 251524
Year: 1981 | Value: 252270
Year: 1982 | Value: 253095
Year: 1983 | Value: 253992
Year: 1984 | Value: 254920
Year: 1985 | Value: 255820
Year: 1986 | Value: 256618
Year: 1987 | Value: 257279
Year: 1988 | Value: 257763
Year: 1989 | Value: 258109
Year: 1990 | Value: 258582
Year: 1991 | Value: 259373
Year: 1992 | Value: 260267
Year: 1993 | Value: 261027
Year: 1994 | Value: 261620
Year: 1995 | Value: 262039
Year: 1996 | Value: 262284
Year: 1997 | Value: 262392
Year: 1998 | Value: 262436
Year: 1999 | Value: 262517
Year: 2000 | Value: 262063
Year: 2001 | Value: 262425
Year: 2002 | Value: 264148
Year: 2003 | Value: 265776
Year: 2004 | Value: 267298
Year: 2005 | Value: 268706
Year: 2006 | Value: 270002
Year: 2007 | Value: 271288
Year: 2008 | Value: 272714
Year: 2009 | Value: 274123
Year: 2010 | Value: 275243
Year: 2011 | Value: 276139
Year: 2012 | Value: 276938
Year: 2013 | Value: 277665
Year: 2014 | Value: 278348
Year: 2015 | Value: 278990
Year: 2016 | Value: 279598
Year: 2017 | Value: 280171
Year: 2018 | Value: 280711
Year: 2019 | Value: 281207
Year: 2020 | Value: 281698
Year: 2021 | Value: 282147
Year: 2022 | Value: 282318
Year: 2023 | Value: 282336
Year: 2024 | Value: 282467
Remark: Barbados
Remark: Population, total
