Entity: CSS / SP.POP.TOTL
Year: 1960 | Value: 2558348
Year: 1961 | Value: 2614258
Year: 1962 | Value: 2670187
Year: 1963 | Value: 2728278
Year: 1964 | Value: 2784804
Year: 1965 | Value: 2839698
Year: 1966 | Value: 2894435
Year: 1967 | Value: 2948759
Year: 1968 | Value: 3002786
Year: 1969 | Value: 3055925
Year: 1970 | Value: 3104308
Year: 1971 | Value: 3148560
Year: 1972 | Value: 3185617
Year: 1973 | Value: 3215024
Year: 1974 | Value: 3242803
Year: 1975 | Value: 3269733
Year: 1976 | Value: 3296410
Year: 1977 | Value: 3322722
Year: 1978 | Value: 3348386
Year: 1979 | Value: 3373242
Year: 1980 | Value: 3399087
Year: 1981 | Value: 3425354
Year: 1982 | Value: 3450895
Year: 1983 | Value: 3476621
Year: 1984 | Value: 3502418
Year: 1985 | Value: 3530570
Year: 1986 | Value: 3559870
Year: 1987 | Value: 3586018
Year: 1988 | Value: 3610609
Year: 1989 | Value: 3634409
Year: 1990 | Value: 3654949
Year: 1991 | Value: 3677765
Year: 1992 | Value: 3706523
Year: 1993 | Value: 3735156
Year: 1994 | Value: 3763806
Year: 1995 | Value: 3795917
Year: 1996 | Value: 3829184
Year: 1997 | Value: 3861673
Year: 1998 | Value: 3893594
Year: 1999 | Value: 3925229
Year: 2000 | Value: 3956229
Year: 2001 | Value: 3987087
Year: 2002 | Value: 4018796
Year: 2003 | Value: 4050990
Year: 2004 | Value: 4080569
Year: 2005 | Value: 4049468
Year: 2006 | Value: 4072929
Year: 2007 | Value: 4098855
Year: 2008 | Value: 4124966
Year: 2009 | Value: 4146899
Year: 2010 | Value: 4173335
Year: 2011 | Value: 4201107
Year: 2012 | Value: 4228445
Year: 2013 | Value: 4257682
Year: 2014 | Value: 4286546
Year: 2015 | Value: 4314191
Year: 2016 | Value: 4341333
Year: 2017 | Value: 4366140
Year: 2018 | Value: 4407658
Year: 2019 | Value: 4443134
Year: 2020 | Value: 4459302
Year: 2021 | Value: 4479167
Year: 2022 | Value: 4497310
Year: 2023 | Value: 4519904
Year: 2024 | Value: 4539060
Remark: Caribbean small states
Remark: Population, total
