Entity: LAO / SP.POP.TOTL
Year: 1960 | Value: 2121514
Year: 1961 | Value: 2169796
Year: 1962 | Value: 2219910
Year: 1963 | Value: 2271061
Year: 1964 | Value: 2322826
Year: 1965 | Value: 2376200
Year: 1966 | Value: 2431084
Year: 1967 | Value: 2487715
Year: 1968 | Value: 2546377
Year: 1969 | Value: 2606959
Year: 1970 | Value: 2669702
Year: 1971 | Value: 2734628
Year: 1972 | Value: 2801660
Year: 1973 | Value: 2870573
Year: 1974 | Value: 2939761
Year: 1975 | Value: 3005521
Year: 1976 | Value: 3064876
Year: 1977 | Value: 3118923
Year: 1978 | Value: 3171740
Year: 1979 | Value: 3228202
Year: 1980 | Value: 3292573
Year: 1981 | Value: 3366631
Year: 1982 | Value: 3450026
Year: 1983 | Value: 3541001
Year: 1984 | Value: 3637843
Year: 1985 | Value: 3739985
Year: 1986 | Value: 3846715
Year: 1987 | Value: 3957612
Year: 1988 | Value: 4072601
Year: 1989 | Value: 4190974
Year: 1990 | Value: 4311955
Year: 1991 | Value: 4435118
Year: 1992 | Value: 4559646
Year: 1993 | Value: 4685060
Year: 1994 | Value: 4809220
Year: 1995 | Value: 4929409
Year: 1996 | Value: 5045678
Year: 1997 | Value: 5152011
Year: 1998 | Value: 5248266
Year: 1999 | Value: 5340784
Year: 2000 | Value: 5431212
Year: 2001 | Value: 5521482
Year: 2002 | Value: 5610889
Year: 2003 | Value: 5697945
Year: 2004 | Value: 5781626
Year: 2005 | Value: 5869523
Year: 2006 | Value: 5963200
Year: 2007 | Value: 6056236
Year: 2008 | Value: 6148969
Year: 2009 | Value: 6241642
Year: 2010 | Value: 6334194
Year: 2011 | Value: 6426590
Year: 2012 | Value: 6518978
Year: 2013 | Value: 6611385
Year: 2014 | Value: 6703172
Year: 2015 | Value: 6801645
Year: 2016 | Value: 6908802
Year: 2017 | Value: 7018147
Year: 2018 | Value: 7128045
Year: 2019 | Value: 7237636
Year: 2020 | Value: 7346533
Year: 2021 | Value: 7453194
Year: 2022 | Value: 7559007
Year: 2023 | Value: 7664993
Year: 2024 | Value: 7769819
Remark: Lao PDR
Remark: Population, total
