Entity: KHM / SH.STA.MMRT
Year: 1985 | Value: 874
Year: 1986 | Value: 824
Year: 1987 | Value: 772
Year: 1988 | Value: 742
Year: 1989 | Value: 702
Year: 1990 | Value: 681
Year: 1991 | Value: 681
Year: 1992 | Value: 667
Year: 1993 | Value: 680
Year: 1994 | Value: 665
Year: 1995 | Value: 642
Year: 1996 | Value: 622
Year: 1997 | Value: 580
Year: 1998 | Value: 557
Year: 1999 | Value: 517
Year: 2000 | Value: 476
Year: 2001 | Value: 437
Year: 2002 | Value: 399
Year: 2003 | Value: 366
Year: 2004 | Value: 344
Year: 2005 | Value: 323
Year: 2006 | Value: 303
Year: 2007 | Value: 290
Year: 2008 | Value: 272
Year: 2009 | Value: 251
Year: 2010 | Value: 234
Year: 2011 | Value: 214
Year: 2012 | Value: 197
Year: 2013 | Value: 182
Year: 2014 | Value: 172
Year: 2015 | Value: 166
Year: 2016 | Value: 159
Year: 2017 | Value: 155
Year: 2018 | Value: 151
Year: 2019 | Value: 149
Year: 2020 | Value: 164
Year: 2021 | Value: 189
Year: 2022 | Value: 159
Year: 2023 | Value: 137
Remark: Cambodia
Remark: Maternal mortality ratio (modeled estimate, per 100,000 live births)
