Entity: TTO / SH.STA.MMRT
Year: 1985 | Value: 87
Year: 1986 | Value: 89
Year: 1987 | Value: 86
Year: 1988 | Value: 87
Year: 1989 | Value: 86
Year: 1990 | Value: 84
Year: 1991 | Value: 82
Year: 1992 | Value: 85
Year: 1993 | Value: 85
Year: 1994 | Value: 84
Year: 1995 | Value: 85
Year: 1996 | Value: 84
Year: 1997 | Value: 82
Year: 1998 | Value: 79
Year: 1999 | Value: 78
Year: 2000 | Value: 76
Year: 2001 | Value: 72
Year: 2002 | Value: 69
Year: 2003 | Value: 67
Year: 2004 | Value: 63
Year: 2005 | Value: 60
Year: 2006 | Value: 58
Year: 2007 | Value: 57
Year: 2008 | Value: 55
Year: 2009 | Value: 54
Year: 2010 | Value: 54
Year: 2011 | Value: 53
Year: 2012 | Value: 51
Year: 2013 | Value: 50
Year: 2014 | Value: 50
Year: 2015 | Value: 50
Year: 2016 | Value: 51
Year: 2017 | Value: 51
Year: 2018 | Value: 53
Year: 2019 | Value: 53
Year: 2020 | Value: 35
Year: 2021 | Value: 54
Year: 2022 | Value: 30
Year: 2023 | Value: 54
Remark: Trinidad and Tobago
Remark: Maternal mortality ratio (modeled estimate, per 100,000 live births)
