Entity: BRN / SH.STA.MMRT
Year: 1985 | Value: 79
Year: 1986 | Value: 78
Year: 1987 | Value: 75
Year: 1988 | Value: 73
Year: 1989 | Value: 71
Year: 1990 | Value: 68
Year: 1991 | Value: 65
Year: 1992 | Value: 62
Year: 1993 | Value: 59
Year: 1994 | Value: 58
Year: 1995 | Value: 55
Year: 1996 | Value: 54
Year: 1997 | Value: 52
Year: 1998 | Value: 51
Year: 1999 | Value: 50
Year: 2000 | Value: 48
Year: 2001 | Value: 46
Year: 2002 | Value: 46
Year: 2003 | Value: 45
Year: 2004 | Value: 44
Year: 2005 | Value: 43
Year: 2006 | Value: 42
Year: 2007 | Value: 41
Year: 2008 | Value: 40
Year: 2009 | Value: 40
Year: 2010 | Value: 40
Year: 2011 | Value: 40
Year: 2012 | Value: 40
Year: 2013 | Value: 40
Year: 2014 | Value: 40
Year: 2015 | Value: 39
Year: 2016 | Value: 39
Year: 2017 | Value: 39
Year: 2018 | Value: 39
Year: 2019 | Value: 38
Year: 2020 | Value: 39
Year: 2021 | Value: 44
Year: 2022 | Value: 88
Year: 2023 | Value: 36
Remark: Brunei Darussalam
Remark: Maternal mortality ratio (modeled estimate, per 100,000 live births)
