Entity: TZA / SH.STA.MMRT
Year: 1985 | Value: 980
Year: 1986 | Value: 971
Year: 1987 | Value: 964
Year: 1988 | Value: 949
Year: 1989 | Value: 927
Year: 1990 | Value: 900
Year: 1991 | Value: 873
Year: 1992 | Value: 864
Year: 1993 | Value: 851
Year: 1994 | Value: 816
Year: 1995 | Value: 797
Year: 1996 | Value: 775
Year: 1997 | Value: 777
Year: 1998 | Value: 739
Year: 1999 | Value: 635
Year: 2000 | Value: 568
Year: 2001 | Value: 493
Year: 2002 | Value: 454
Year: 2003 | Value: 397
Year: 2004 | Value: 365
Year: 2005 | Value: 350
Year: 2006 | Value: 366
Year: 2007 | Value: 453
Year: 2008 | Value: 511
Year: 2009 | Value: 502
Year: 2010 | Value: 486
Year: 2011 | Value: 475
Year: 2012 | Value: 448
Year: 2013 | Value: 479
Year: 2014 | Value: 454
Year: 2015 | Value: 433
Year: 2016 | Value: 396
Year: 2017 | Value: 345
Year: 2018 | Value: 319
Year: 2019 | Value: 292
Year: 2020 | Value: 160
Year: 2021 | Value: 162
Year: 2022 | Value: 152
Year: 2023 | Value: 276
Remark: Tanzania
Remark: Maternal mortality ratio (modeled estimate, per 100,000 live births)
