Entity: ECU / SH.STA.MMRT
Year: 1985 | Value: 188
Year: 1986 | Value: 181
Year: 1987 | Value: 131
Year: 1988 | Value: 166
Year: 1989 | Value: 166
Year: 1990 | Value: 168
Year: 1991 | Value: 177
Year: 1992 | Value: 172
Year: 1993 | Value: 168
Year: 1994 | Value: 155
Year: 1995 | Value: 146
Year: 1996 | Value: 138
Year: 1997 | Value: 135
Year: 1998 | Value: 131
Year: 1999 | Value: 128
Year: 2000 | Value: 123
Year: 2001 | Value: 116
Year: 2002 | Value: 109
Year: 2003 | Value: 102
Year: 2004 | Value: 97
Year: 2005 | Value: 94
Year: 2006 | Value: 90
Year: 2007 | Value: 86
Year: 2008 | Value: 83
Year: 2009 | Value: 82
Year: 2010 | Value: 80
Year: 2011 | Value: 77
Year: 2012 | Value: 72
Year: 2013 | Value: 68
Year: 2014 | Value: 65
Year: 2015 | Value: 64
Year: 2016 | Value: 65
Year: 2017 | Value: 62
Year: 2018 | Value: 61
Year: 2019 | Value: 62
Year: 2020 | Value: 91
Year: 2021 | Value: 93
Year: 2022 | Value: 69
Year: 2023 | Value: 55
Remark: Ecuador
Remark: Maternal mortality ratio (modeled estimate, per 100,000 live births)
