Entity: SEN / SH.STA.MMRT
Year: 1985 | Value: 899
Year: 1986 | Value: 820
Year: 1987 | Value: 760
Year: 1988 | Value: 709
Year: 1989 | Value: 662
Year: 1990 | Value: 640
Year: 1991 | Value: 616
Year: 1992 | Value: 598
Year: 1993 | Value: 589
Year: 1994 | Value: 579
Year: 1995 | Value: 586
Year: 1996 | Value: 601
Year: 1997 | Value: 599
Year: 1998 | Value: 605
Year: 1999 | Value: 602
Year: 2000 | Value: 581
Year: 2001 | Value: 560
Year: 2002 | Value: 531
Year: 2003 | Value: 520
Year: 2004 | Value: 501
Year: 2005 | Value: 488
Year: 2006 | Value: 462
Year: 2007 | Value: 457
Year: 2008 | Value: 463
Year: 2009 | Value: 441
Year: 2010 | Value: 436
Year: 2011 | Value: 415
Year: 2012 | Value: 405
Year: 2013 | Value: 385
Year: 2014 | Value: 373
Year: 2015 | Value: 357
Year: 2016 | Value: 345
Year: 2017 | Value: 325
Year: 2018 | Value: 305
Year: 2019 | Value: 286
Year: 2020 | Value: 252
Year: 2021 | Value: 263
Year: 2022 | Value: 228
Year: 2023 | Value: 237
Remark: Senegal
Remark: Maternal mortality ratio (modeled estimate, per 100,000 live births)
