Entity: EAS / SH.STA.MMRT
Year: 1985 | Value: 199
Year: 1986 | Value: 187
Year: 1987 | Value: 176
Year: 1988 | Value: 170
Year: 1989 | Value: 162
Year: 1990 | Value: 157
Year: 1991 | Value: 156
Year: 1992 | Value: 150
Year: 1993 | Value: 143
Year: 1994 | Value: 142
Year: 1995 | Value: 139
Year: 1996 | Value: 135
Year: 1997 | Value: 131
Year: 1998 | Value: 128
Year: 1999 | Value: 126
Year: 2000 | Value: 119
Year: 2001 | Value: 117
Year: 2002 | Value: 112
Year: 2003 | Value: 108
Year: 2004 | Value: 106
Year: 2005 | Value: 101
Year: 2006 | Value: 99
Year: 2007 | Value: 95
Year: 2008 | Value: 92
Year: 2009 | Value: 88
Year: 2010 | Value: 86
Year: 2011 | Value: 83
Year: 2012 | Value: 78
Year: 2013 | Value: 76
Year: 2014 | Value: 71
Year: 2015 | Value: 70
Year: 2016 | Value: 66
Year: 2017 | Value: 62
Year: 2018 | Value: 64
Year: 2019 | Value: 63
Year: 2020 | Value: 72
Year: 2021 | Value: 94
Year: 2022 | Value: 72
Year: 2023 | Value: 66
Remark: East Asia & Pacific
Remark: Maternal mortality ratio (modeled estimate, per 100,000 live births)
