Entity: ARB / SH.STA.MMRT
Year: 1985 | Value: 390
Year: 1986 | Value: 374
Year: 1987 | Value: 357
Year: 1988 | Value: 348
Year: 1989 | Value: 339
Year: 1990 | Value: 325
Year: 1991 | Value: 324
Year: 1992 | Value: 307
Year: 1993 | Value: 294
Year: 1994 | Value: 288
Year: 1995 | Value: 278
Year: 1996 | Value: 274
Year: 1997 | Value: 264
Year: 1998 | Value: 257
Year: 1999 | Value: 252
Year: 2000 | Value: 245
Year: 2001 | Value: 237
Year: 2002 | Value: 229
Year: 2003 | Value: 226
Year: 2004 | Value: 215
Year: 2005 | Value: 206
Year: 2006 | Value: 200
Year: 2007 | Value: 189
Year: 2008 | Value: 181
Year: 2009 | Value: 170
Year: 2010 | Value: 170
Year: 2011 | Value: 161
Year: 2012 | Value: 150
Year: 2013 | Value: 145
Year: 2014 | Value: 140
Year: 2015 | Value: 137
Year: 2016 | Value: 135
Year: 2017 | Value: 133
Year: 2018 | Value: 134
Year: 2019 | Value: 130
Year: 2020 | Value: 138
Year: 2021 | Value: 158
Year: 2022 | Value: 129
Year: 2023 | Value: 121
Remark: Arab World
Remark: Maternal mortality ratio (modeled estimate, per 100,000 live births)
