Record: Croatia (HRV), indicator=Total_Population
Croatia observed population_year2000=4468302 persons.
Croatia observed population_year2001=4299642 persons.
Croatia observed population_year2002=4302174 persons.
Croatia observed population_year2003=4303399 persons.
Croatia observed population_year2004=4304600 persons.
Croatia observed population_year2005=4310145 persons.
Croatia observed population_year2006=4311159 persons.
Croatia observed population_year2007=4310217 persons.
Croatia observed population_year2008=4309705 persons.
Croatia observed population_year2009=4305181 persons.
Croatia observed population_year2010=4295427 persons.
Croatia observed population_year2011=4280622 persons.
Croatia observed population_year2012=4260368 persons.
Croatia observed population_year2013=4233922 persons.
Croatia observed population_year2014=4201598 persons.
Croatia observed population_year2015=4151725 persons.
Croatia observed population_year2016=4106867 persons.
Croatia observed population_year2017=4041407 persons.
Croatia observed population_year2018=3988775 persons.
Croatia observed population_year2019=3949390 persons.
Croatia observed population_year2020=3914206 persons.
Croatia observed population_year2021=3878981 persons.
Croatia observed population_year2022=3855641 persons.
Croatia observed population_year2023=3859686 persons.
