Record: Latvia (LVA), indicator=Total_Population
Latvia observed population_year2000=2367550 persons.
Latvia observed population_year2001=2337170 persons.
Latvia observed population_year2002=2310173 persons.
Latvia observed population_year2003=2287955 persons.
Latvia observed population_year2004=2263122 persons.
Latvia observed population_year2005=2238799 persons.
Latvia observed population_year2006=2218357 persons.
Latvia observed population_year2007=2200325 persons.
Latvia observed population_year2008=2177322 persons.
Latvia observed population_year2009=2141669 persons.
Latvia observed population_year2010=2097555 persons.
Latvia observed population_year2011=2059709 persons.
Latvia observed population_year2012=2034319 persons.
Latvia observed population_year2013=2012647 persons.
Latvia observed population_year2014=1993782 persons.
Latvia observed population_year2015=1977527 persons.
Latvia observed population_year2016=1959537 persons.
Latvia observed population_year2017=1942248 persons.
Latvia observed population_year2018=1927174 persons.
Latvia observed population_year2019=1913822 persons.
Latvia observed population_year2020=1900449 persons.
Latvia observed population_year2021=1884490 persons.
Latvia observed population_year2022=1879383 persons.
Latvia observed population_year2023=1883710 persons.
