Record: Norway (NOR), indicator=Total_Population
Norway observed population_year2000=4490967 persons.
Norway observed population_year2001=4513751 persons.
Norway observed population_year2002=4538159 persons.
Norway observed population_year2003=4564855 persons.
Norway observed population_year2004=4591910 persons.
Norway observed population_year2005=4623291 persons.
Norway observed population_year2006=4660677 persons.
Norway observed population_year2007=4709153 persons.
Norway observed population_year2008=4768212 persons.
Norway observed population_year2009=4828726 persons.
Norway observed population_year2010=4889252 persons.
Norway observed population_year2011=4953088 persons.
Norway observed population_year2012=5018573 persons.
Norway observed population_year2013=5079623 persons.
Norway observed population_year2014=5137232 persons.
Norway observed population_year2015=5188607 persons.
Norway observed population_year2016=5234519 persons.
Norway observed population_year2017=5276968 persons.
Norway observed population_year2018=5311916 persons.
Norway observed population_year2019=5347896 persons.
Norway observed population_year2020=5379475 persons.
Norway observed population_year2021=5408320 persons.
Norway observed population_year2022=5457127 persons.
Norway observed population_year2023=5519601 persons.
