Record: Indonesia (IDN), indicator=Total_Population
Indonesia observed population_year2000=216077790 persons.
Indonesia observed population_year2001=219097902 persons.
Indonesia observed population_year2002=222088495 persons.
Indonesia observed population_year2003=225048008 persons.
Indonesia observed population_year2004=227926649 persons.
Indonesia observed population_year2005=230871650 persons.
Indonesia observed population_year2006=233951652 persons.
Indonesia observed population_year2007=237062337 persons.
Indonesia observed population_year2008=240157903 persons.
Indonesia observed population_year2009=243220028 persons.
Indonesia observed population_year2010=246305322 persons.
Indonesia observed population_year2011=249470032 persons.
Indonesia observed population_year2012=252698525 persons.
Indonesia observed population_year2013=255852467 persons.
Indonesia observed population_year2014=258877399 persons.
Indonesia observed population_year2015=261799249 persons.
Indonesia observed population_year2016=264627418 persons.
Indonesia observed population_year2017=267346658 persons.
Indonesia observed population_year2018=269951846 persons.
Indonesia observed population_year2019=272489381 persons.
Indonesia observed population_year2020=274814866 persons.
Indonesia observed population_year2021=276758053 persons.
Indonesia observed population_year2022=278830529 persons.
Indonesia observed population_year2023=281190067 persons.
