Record: Armenia (ARM), indicator=Total_Population
Armenia observed population_year2000=3221100 persons.
Armenia observed population_year2001=3211800 persons.
Armenia observed population_year2002=3199800 persons.
Armenia observed population_year2003=3182500 persons.
Armenia observed population_year2004=3164900 persons.
Armenia observed population_year2005=3146400 persons.
Armenia observed population_year2006=3127100 persons.
Armenia observed population_year2007=3107400 persons.
Armenia observed population_year2008=3087100 persons.
Armenia observed population_year2009=3066000 persons.
Armenia observed population_year2010=3044800 persons.
Armenia observed population_year2011=3027900 persons.
Armenia observed population_year2012=3024100 persons.
Armenia observed population_year2013=3022000 persons.
Armenia observed population_year2014=3013800 persons.
Armenia observed population_year2015=3004600 persons.
Armenia observed population_year2016=2992300 persons.
Armenia observed population_year2017=2979400 persons.
Armenia observed population_year2018=2969000 persons.
Armenia observed population_year2019=2962500 persons.
Armenia observed population_year2020=2961500 persons.
Armenia observed population_year2021=2962300 persons.
Armenia observed population_year2022=2969200 persons.
Armenia observed population_year2023=2964300 persons.
