Record: Japan (JPN), indicator=Total_Population
Japan observed population_year2000=126843000 persons.
Japan observed population_year2001=127149000 persons.
Japan observed population_year2002=127445000 persons.
Japan observed population_year2003=127718000 persons.
Japan observed population_year2004=127761000 persons.
Japan observed population_year2005=127773000 persons.
Japan observed population_year2006=127854000 persons.
Japan observed population_year2007=128001000 persons.
Japan observed population_year2008=128063000 persons.
Japan observed population_year2009=128047000 persons.
Japan observed population_year2010=128070000 persons.
Japan observed population_year2011=127833000 persons.
Japan observed population_year2012=127629000 persons.
Japan observed population_year2013=127445000 persons.
Japan observed population_year2014=127276000 persons.
Japan observed population_year2015=127141000 persons.
Japan observed population_year2016=127076000 persons.
Japan observed population_year2017=126972000 persons.
Japan observed population_year2018=126811000 persons.
Japan observed population_year2019=126633000 persons.
Japan observed population_year2020=126261000 persons.
Japan observed population_year2021=125681593 persons.
Japan observed population_year2022=125124989 persons.
Japan observed population_year2023=124516650 persons.
