Record: Spain (ESP), indicator=Total_Population
Spain observed population_year2000=40567864 persons.
Spain observed population_year2001=40850412 persons.
Spain observed population_year2002=41431558 persons.
Spain observed population_year2003=42187645 persons.
Spain observed population_year2004=42921895 persons.
Spain observed population_year2005=43653155 persons.
Spain observed population_year2006=44397319 persons.
Spain observed population_year2007=45226803 persons.
Spain observed population_year2008=45954106 persons.
Spain observed population_year2009=46362946 persons.
Spain observed population_year2010=46576897 persons.
Spain observed population_year2011=46742697 persons.
Spain observed population_year2012=46773055 persons.
Spain observed population_year2013=46604197 persons.
Spain observed population_year2014=46460733 persons.
Spain observed population_year2015=46422303 persons.
Spain observed population_year2016=46458139 persons.
Spain observed population_year2017=46571232 persons.
Spain observed population_year2018=46782011 persons.
Spain observed population_year2019=47118501 persons.
Spain observed population_year2020=47359424 persons.
Spain observed population_year2021=47443821 persons.
Spain observed population_year2022=47786102 persons.
Spain observed population_year2023=48352528 persons.
