Record: Myanmar (MMR), indicator=Total_Population
Myanmar observed population_year2000=45290841 persons.
Myanmar observed population_year2001=45771139 persons.
Myanmar observed population_year2002=46232653 persons.
Myanmar observed population_year2003=46667192 persons.
Myanmar observed population_year2004=47068772 persons.
Myanmar observed population_year2005=47438365 persons.
Myanmar observed population_year2006=47785135 persons.
Myanmar observed population_year2007=48125043 persons.
Myanmar observed population_year2008=48390793 persons.
Myanmar observed population_year2009=48660459 persons.
Myanmar observed population_year2010=49024382 persons.
Myanmar observed population_year2011=49419820 persons.
Myanmar observed population_year2012=49837446 persons.
Myanmar observed population_year2013=50262658 persons.
Myanmar observed population_year2014=50681634 persons.
Myanmar observed population_year2015=51089056 persons.
Myanmar observed population_year2016=51495696 persons.
Myanmar observed population_year2017=51894938 persons.
Myanmar observed population_year2018=52272247 persons.
Myanmar observed population_year2019=52640713 persons.
Myanmar observed population_year2020=53016522 persons.
Myanmar observed population_year2021=53387102 persons.
Myanmar observed population_year2022=53756787 persons.
Myanmar observed population_year2023=54133798 persons.
