Record: Oman (OMN), indicator=Total_Population
Oman observed population_year2000=2282131 persons.
Oman observed population_year2001=2310217 persons.
Oman observed population_year2002=2337140 persons.
Oman observed population_year2003=2363796 persons.
Oman observed population_year2004=2404821 persons.
Oman observed population_year2005=2459802 persons.
Oman observed population_year2006=2514795 persons.
Oman observed population_year2007=2570174 persons.
Oman observed population_year2008=2626529 persons.
Oman observed population_year2009=2684659 persons.
Oman observed population_year2010=2757446 persons.
Oman observed population_year2011=3076763 persons.
Oman observed population_year2012=3547106 persons.
Oman observed population_year2013=3833913 persons.
Oman observed population_year2014=4002439 persons.
Oman observed population_year2015=4184895 persons.
Oman observed population_year2016=4390877 persons.
Oman observed population_year2017=4537396 persons.
Oman observed population_year2018=4597877 persons.
Oman observed population_year2019=4591241 persons.
Oman observed population_year2020=4522497 persons.
Oman observed population_year2021=4500424 persons.
Oman observed population_year2022=4730226 persons.
Oman observed population_year2023=5049269 persons.
