Record: Sudan (SDN), indicator=Total_Population
Sudan observed population_year2000=27816745 persons.
Sudan observed population_year2001=28516770 persons.
Sudan observed population_year2002=29228727 persons.
Sudan observed population_year2003=29896035 persons.
Sudan observed population_year2004=30556637 persons.
Sudan observed population_year2005=31262444 persons.
Sudan observed population_year2006=31992435 persons.
Sudan observed population_year2007=32764135 persons.
Sudan observed population_year2008=33623980 persons.
Sudan observed population_year2009=34569113 persons.
Sudan observed population_year2010=35414399 persons.
Sudan observed population_year2011=36140806 persons.
Sudan observed population_year2012=36923178 persons.
Sudan observed population_year2013=37785849 persons.
Sudan observed population_year2014=38823318 persons.
Sudan observed population_year2015=40024431 persons.
Sudan observed population_year2016=41259892 persons.
Sudan observed population_year2017=42714306 persons.
Sudan observed population_year2018=44230596 persons.
Sudan observed population_year2019=45548175 persons.
Sudan observed population_year2020=46789231 persons.
Sudan observed population_year2021=48066924 persons.
Sudan observed population_year2022=49383346 persons.
Sudan observed population_year2023=50042791 persons.
