Record: Austria (AUT), indicator=Total_Population
Austria observed population_year2000=8011566 persons.
Austria observed population_year2001=8042293 persons.
Austria observed population_year2002=8081957 persons.
Austria observed population_year2003=8121423 persons.
Austria observed population_year2004=8171966 persons.
Austria observed population_year2005=8227829 persons.
Austria observed population_year2006=8268641 persons.
Austria observed population_year2007=8295487 persons.
Austria observed population_year2008=8321496 persons.
Austria observed population_year2009=8343323 persons.
Austria observed population_year2010=8363404 persons.
Austria observed population_year2011=8391643 persons.
Austria observed population_year2012=8429991 persons.
Austria observed population_year2013=8479823 persons.
Austria observed population_year2014=8546356 persons.
Austria observed population_year2015=8642699 persons.
Austria observed population_year2016=8736668 persons.
Austria observed population_year2017=8797566 persons.
Austria observed population_year2018=8840521 persons.
Austria observed population_year2019=8879920 persons.
Austria observed population_year2020=8916864 persons.
Austria observed population_year2021=8955797 persons.
Austria observed population_year2022=9041851 persons.
Austria observed population_year2023=9131761 persons.
