Record: Burundi (BDI), indicator=Total_Population
Burundi observed population_year2000=6470194 persons.
Burundi observed population_year2001=6634365 persons.
Burundi observed population_year2002=6824132 persons.
Burundi observed population_year2003=7043154 persons.
Burundi observed population_year2004=7310656 persons.
Burundi observed population_year2005=7587299 persons.
Burundi observed population_year2006=7865547 persons.
Burundi observed population_year2007=8161874 persons.
Burundi observed population_year2008=8505637 persons.
Burundi observed population_year2009=8947646 persons.
Burundi observed population_year2010=9376444 persons.
Burundi observed population_year2011=9717978 persons.
Burundi observed population_year2012=10071028 persons.
Burundi observed population_year2013=10439341 persons.
Burundi observed population_year2014=10799785 persons.
Burundi observed population_year2015=11047580 persons.
Burundi observed population_year2016=11239451 persons.
Burundi observed population_year2017=11506762 persons.
Burundi observed population_year2018=11859446 persons.
Burundi observed population_year2019=12255336 persons.
Burundi observed population_year2020=12617036 persons.
Burundi observed population_year2021=12965481 persons.
Burundi observed population_year2022=13321097 persons.
Burundi observed population_year2023=13689450 persons.
