Record: Madagascar (MDG), indicator=Total_Population
Madagascar observed population_year2000=16516338 persons.
Madagascar observed population_year2001=17032939 persons.
Madagascar observed population_year2002=17549913 persons.
Madagascar observed population_year2003=18071854 persons.
Madagascar observed population_year2004=18606608 persons.
Madagascar observed population_year2005=19159707 persons.
Madagascar observed population_year2006=19730909 persons.
Madagascar observed population_year2007=20318583 persons.
Madagascar observed population_year2008=20923840 persons.
Madagascar observed population_year2009=21547280 persons.
Madagascar observed population_year2010=22183340 persons.
Madagascar observed population_year2011=22822300 persons.
Madagascar observed population_year2012=23462438 persons.
Madagascar observed population_year2013=24109290 persons.
Madagascar observed population_year2014=24764348 persons.
Madagascar observed population_year2015=25426702 persons.
Madagascar observed population_year2016=26099952 persons.
Madagascar observed population_year2017=26788375 persons.
Madagascar observed population_year2018=27494926 persons.
Madagascar observed population_year2019=28219554 persons.
Madagascar observed population_year2020=28953556 persons.
Madagascar observed population_year2021=29691083 persons.
Madagascar observed population_year2022=30437261 persons.
Madagascar observed population_year2023=31195932 persons.
