Record: Libya (LBY), indicator=Total_Population
Libya observed population_year2000=5305021 persons.
Libya observed population_year2001=5403639 persons.
Libya observed population_year2002=5508410 persons.
Libya observed population_year2003=5619398 persons.
Libya observed population_year2004=5736693 persons.
Libya observed population_year2005=5858798 persons.
Libya observed population_year2006=5980211 persons.
Libya observed population_year2007=6104380 persons.
Libya observed population_year2008=6235430 persons.
Libya observed population_year2009=6366686 persons.
Libya observed population_year2010=6497839 persons.
Libya observed population_year2011=6343203 persons.
Libya observed population_year2012=6179328 persons.
Libya observed population_year2013=6304628 persons.
Libya observed population_year2014=6427252 persons.
Libya observed population_year2015=6531819 persons.
Libya observed population_year2016=6632126 persons.
Libya observed population_year2017=6738770 persons.
Libya observed population_year2018=6849055 persons.
Libya observed population_year2019=6951033 persons.
Libya observed population_year2020=7045399 persons.
Libya observed population_year2021=7135175 persons.
Libya observed population_year2022=7223805 persons.
Libya observed population_year2023=7305659 persons.
