Record: Kuwait (KWT), indicator=Total_Population
Kuwait observed population_year2000=1954709 persons.
Kuwait observed population_year2001=2008121 persons.
Kuwait observed population_year2002=2059974 persons.
Kuwait observed population_year2003=2109881 persons.
Kuwait observed population_year2004=2157320 persons.
Kuwait observed population_year2005=2236788 persons.
Kuwait observed population_year2006=2364733 persons.
Kuwait observed population_year2007=2507887 persons.
Kuwait observed population_year2008=2651421 persons.
Kuwait observed population_year2009=2795484 persons.
Kuwait observed population_year2010=2943372 persons.
Kuwait observed population_year2011=3132814 persons.
Kuwait observed population_year2012=3337109 persons.
Kuwait observed population_year2013=3507844 persons.
Kuwait observed population_year2014=3665876 persons.
Kuwait observed population_year2015=3834574 persons.
Kuwait observed population_year2016=4004096 persons.
Kuwait observed population_year2017=4154812 persons.
Kuwait observed population_year2018=4323515 persons.
Kuwait observed population_year2019=4442316 persons.
Kuwait observed population_year2020=4400267 persons.
Kuwait observed population_year2021=4360865 persons.
Kuwait observed population_year2022=4589643 persons.
Kuwait observed population_year2023=4853420 persons.
