Record: Canada (CAN), indicator=Total_Population
Canada observed population_year2000=30685730 persons.
Canada observed population_year2001=31020855 persons.
Canada observed population_year2002=31359199 persons.
Canada observed population_year2003=31642461 persons.
Canada observed population_year2004=31938807 persons.
Canada observed population_year2005=32242732 persons.
Canada observed population_year2006=32571193 persons.
Canada observed population_year2007=32888886 persons.
Canada observed population_year2008=33247298 persons.
Canada observed population_year2009=33630069 persons.
Canada observed population_year2010=34005902 persons.
Canada observed population_year2011=34339221 persons.
Canada observed population_year2012=34713395 persons.
Canada observed population_year2013=35080992 persons.
Canada observed population_year2014=35434066 persons.
Canada observed population_year2015=35704498 persons.
Canada observed population_year2016=36110803 persons.
Canada observed population_year2017=36545075 persons.
Canada observed population_year2018=37072620 persons.
Canada observed population_year2019=37618495 persons.
Canada observed population_year2020=38028638 persons.
Canada observed population_year2021=38239864 persons.
Canada observed population_year2022=38935934 persons.
Canada observed population_year2023=40083484 persons.
