Record: Peru (PER), indicator=Total_Population
Peru observed population_year2000=26598331 persons.
Peru observed population_year2001=26964601 persons.
Peru observed population_year2002=27288217 persons.
Peru observed population_year2003=27580490 persons.
Peru observed population_year2004=27852190 persons.
Peru observed population_year2005=28101180 persons.
Peru observed population_year2006=28324491 persons.
Peru observed population_year2007=28530699 persons.
Peru observed population_year2008=28719041 persons.
Peru observed population_year2009=28896811 persons.
Peru observed population_year2010=29086019 persons.
Peru observed population_year2011=29304086 persons.
Peru observed population_year2012=29550366 persons.
Peru observed population_year2013=29817919 persons.
Peru observed population_year2014=30115826 persons.
Peru observed population_year2015=30457600 persons.
Peru observed population_year2016=30866494 persons.
Peru observed population_year2017=31324637 persons.
Peru observed population_year2018=31897584 persons.
Peru observed population_year2019=32449303 persons.
Peru observed population_year2020=32838579 persons.
Peru observed population_year2021=33155882 persons.
Peru observed population_year2022=33475438 persons.
Peru observed population_year2023=33845617 persons.
