Record: Denmark (DNK), indicator=Total_Population
Denmark observed population_year2000=5339616 persons.
Denmark observed population_year2001=5358783 persons.
Denmark observed population_year2002=5375931 persons.
Denmark observed population_year2003=5390574 persons.
Denmark observed population_year2004=5404523 persons.
Denmark observed population_year2005=5419432 persons.
Denmark observed population_year2006=5437272 persons.
Denmark observed population_year2007=5461438 persons.
Denmark observed population_year2008=5493621 persons.
Denmark observed population_year2009=5523095 persons.
Denmark observed population_year2010=5547683 persons.
Denmark observed population_year2011=5570572 persons.
Denmark observed population_year2012=5591572 persons.
Denmark observed population_year2013=5614932 persons.
Denmark observed population_year2014=5643475 persons.
Denmark observed population_year2015=5683483 persons.
Denmark observed population_year2016=5728010 persons.
Denmark observed population_year2017=5764980 persons.
Denmark observed population_year2018=5793636 persons.
Denmark observed population_year2019=5814422 persons.
Denmark observed population_year2020=5831404 persons.
Denmark observed population_year2021=5856733 persons.
Denmark observed population_year2022=5903037 persons.
Denmark observed population_year2023=5946952 persons.
