Record: Italy (ITA), indicator=Total_Population
Italy observed population_year2000=56942108 persons.
Italy observed population_year2001=56976981 persons.
Italy observed population_year2002=57089824 persons.
Italy observed population_year2003=57399184 persons.
Italy observed population_year2004=57828179 persons.
Italy observed population_year2005=58166682 persons.
Italy observed population_year2006=58399861 persons.
Italy observed population_year2007=58756247 persons.
Italy observed population_year2008=59211181 persons.
Italy observed population_year2009=59555454 persons.
Italy observed population_year2010=59819407 persons.
Italy observed population_year2011=60026841 persons.
Italy observed population_year2012=60191247 persons.
Italy observed population_year2013=60311613 persons.
Italy observed population_year2014=60320707 persons.
Italy observed population_year2015=60229605 persons.
Italy observed population_year2016=60115223 persons.
Italy observed population_year2017=60002252 persons.
Italy observed population_year2018=60148658 persons.
Italy observed population_year2019=59729081 persons.
Italy observed population_year2020=59438851 persons.
Italy observed population_year2021=59133173 persons.
Italy observed population_year2022=59013667 persons.
Italy observed population_year2023=58984216 persons.
