Record: Lebanon (LBN), indicator=Total_Population
Lebanon observed population_year2000=4329340 persons.
Lebanon observed population_year2001=4401918 persons.
Lebanon observed population_year2002=4463504 persons.
Lebanon observed population_year2003=4525508 persons.
Lebanon observed population_year2004=4599279 persons.
Lebanon observed population_year2005=4671102 persons.
Lebanon observed population_year2006=4751136 persons.
Lebanon observed population_year2007=4844118 persons.
Lebanon observed population_year2008=4925354 persons.
Lebanon observed population_year2009=4992287 persons.
Lebanon observed population_year2010=5041288 persons.
Lebanon observed population_year2011=5096020 persons.
Lebanon observed population_year2012=5235742 persons.
Lebanon observed population_year2013=5743436 persons.
Lebanon observed population_year2014=6346990 persons.
Lebanon observed population_year2015=6472469 persons.
Lebanon observed population_year2016=6323060 persons.
Lebanon observed population_year2017=6160128 persons.
Lebanon observed population_year2018=5984119 persons.
Lebanon observed population_year2019=5794594 persons.
Lebanon observed population_year2020=5702398 persons.
Lebanon observed population_year2021=5718122 persons.
Lebanon observed population_year2022=5744489 persons.
Lebanon observed population_year2023=5773493 persons.
