Record: Benin (BEN), indicator=Total_Population
Benin observed population_year2000=7221619 persons.
Benin observed population_year2001=7445596 persons.
Benin observed population_year2002=7675426 persons.
Benin observed population_year2003=7913070 persons.
Benin observed population_year2004=8159094 persons.
Benin observed population_year2005=8426144 persons.
Benin observed population_year2006=8693242 persons.
Benin observed population_year2007=8953969 persons.
Benin observed population_year2008=9228466 persons.
Benin observed population_year2009=9509423 persons.
Benin observed population_year2010=9797484 persons.
Benin observed population_year2011=10093623 persons.
Benin observed population_year2012=10397657 persons.
Benin observed population_year2013=10708834 persons.
Benin observed population_year2014=11030004 persons.
Benin observed population_year2015=11360681 persons.
Benin observed population_year2016=11697842 persons.
Benin observed population_year2017=12039780 persons.
Benin observed population_year2018=12383347 persons.
Benin observed population_year2019=12726755 persons.
Benin observed population_year2020=13070169 persons.
Benin observed population_year2021=13413417 persons.
Benin observed population_year2022=13759501 persons.
Benin observed population_year2023=14111034 persons.
