Record: Ireland (IRL), indicator=Total_Population
Ireland observed population_year2000=3805174 persons.
Ireland observed population_year2001=3866243 persons.
Ireland observed population_year2002=3931947 persons.
Ireland observed population_year2003=3996521 persons.
Ireland observed population_year2004=4070262 persons.
Ireland observed population_year2005=4159914 persons.
Ireland observed population_year2006=4273591 persons.
Ireland observed population_year2007=4398942 persons.
Ireland observed population_year2008=4489544 persons.
Ireland observed population_year2009=4535375 persons.
Ireland observed population_year2010=4560155 persons.
Ireland observed population_year2011=4580084 persons.
Ireland observed population_year2012=4599533 persons.
Ireland observed population_year2013=4623816 persons.
Ireland observed population_year2014=4657740 persons.
Ireland observed population_year2015=4701957 persons.
Ireland observed population_year2016=4762722 persons.
Ireland observed population_year2017=4827445 persons.
Ireland observed population_year2018=4898022 persons.
Ireland observed population_year2019=4976456 persons.
Ireland observed population_year2020=5039747 persons.
Ireland observed population_year2021=5110585 persons.
Ireland observed population_year2022=5212836 persons.
Ireland observed population_year2023=5311538 persons.
