Record: Afghanistan (AFG), indicator=Total_Population
Afghanistan observed population_year2000=20130327 persons.
Afghanistan observed population_year2001=20284307 persons.
Afghanistan observed population_year2002=21378117 persons.
Afghanistan observed population_year2003=22733049 persons.
Afghanistan observed population_year2004=23560654 persons.
Afghanistan observed population_year2005=24404567 persons.
Afghanistan observed population_year2006=25424094 persons.
Afghanistan observed population_year2007=25909852 persons.
Afghanistan observed population_year2008=26482622 persons.
Afghanistan observed population_year2009=27466101 persons.
Afghanistan observed population_year2010=28284089 persons.
Afghanistan observed population_year2011=29347708 persons.
Afghanistan observed population_year2012=30560034 persons.
Afghanistan observed population_year2013=31622704 persons.
Afghanistan observed population_year2014=32792523 persons.
Afghanistan observed population_year2015=33831764 persons.
Afghanistan observed population_year2016=34700612 persons.
Afghanistan observed population_year2017=35688935 persons.
Afghanistan observed population_year2018=36743039 persons.
Afghanistan observed population_year2019=37856121 persons.
Afghanistan observed population_year2020=39068979 persons.
Afghanistan observed population_year2021=40000412 persons.
Afghanistan observed population_year2022=40578842 persons.
Afghanistan observed population_year2023=41454761 persons.
