Record: Jordan (JOR), indicator=Total_Population
Jordan observed population_year2000=5386945 persons.
Jordan observed population_year2001=5498894 persons.
Jordan observed population_year2002=5616066 persons.
Jordan observed population_year2003=5741828 persons.
Jordan observed population_year2004=5882061 persons.
Jordan observed population_year2005=6029587 persons.
Jordan observed population_year2006=6427371 persons.
Jordan observed population_year2007=6827227 persons.
Jordan observed population_year2008=6989866 persons.
Jordan observed population_year2009=7141753 persons.
Jordan observed population_year2010=7297043 persons.
Jordan observed population_year2011=7480424 persons.
Jordan observed population_year2012=7587127 persons.
Jordan observed population_year2013=7991809 persons.
Jordan observed population_year2014=8791710 persons.
Jordan observed population_year2015=9544729 persons.
Jordan observed population_year2016=10006367 persons.
Jordan observed population_year2017=10234226 persons.
Jordan observed population_year2018=10462306 persons.
Jordan observed population_year2019=10671891 persons.
Jordan observed population_year2020=10865228 persons.
Jordan observed population_year2021=11066356 persons.
Jordan observed population_year2022=11256263 persons.
Jordan observed population_year2023=11439213 persons.
