Record: Tanzania (TZA), indicator=Total_Population
Tanzania observed population_year2000=34260139 persons.
Tanzania observed population_year2001=35198299 persons.
Tanzania observed population_year2002=36121304 persons.
Tanzania observed population_year2003=37089555 persons.
Tanzania observed population_year2004=38109668 persons.
Tanzania observed population_year2005=39182076 persons.
Tanzania observed population_year2006=40294902 persons.
Tanzania observed population_year2007=41435512 persons.
Tanzania observed population_year2008=42570728 persons.
Tanzania observed population_year2009=43633982 persons.
Tanzania observed population_year2010=44758488 persons.
Tanzania observed population_year2011=46029367 persons.
Tanzania observed population_year2012=47374260 persons.
Tanzania observed population_year2013=48824128 persons.
Tanzania observed population_year2014=50351512 persons.
Tanzania observed population_year2015=52020962 persons.
Tanzania observed population_year2016=53824013 persons.
Tanzania observed population_year2017=55652890 persons.
Tanzania observed population_year2018=57437145 persons.
Tanzania observed population_year2019=59174891 persons.
Tanzania observed population_year2020=60972798 persons.
Tanzania observed population_year2021=62830412 persons.
Tanzania observed population_year2022=64711821 persons.
Tanzania observed population_year2023=66617606 persons.
